id_user,Cantidad_items,Dinero_gastado,recommend
76561198080244653,5,0.0,No hay reseñas.
76561198080248619,131,1222.68,No hay reseñas.
76561198080252389,135,2187.85,No hay reseñas.
76561198080256964,5,14.99,No hay reseñas.
76561198080261420,36,431.69,No hay reseñas.
76561198080261763,10,104.94,No hay reseñas.
76561198080264704,6,74.96,100.00 %
76561198080266763,7,89.94,No hay reseñas.
76561198080269030,11,124.94,No hay reseñas.
76561198080270958,20,205.82,No hay reseñas.
76561198080272652,73,1142.29,100.00 %
76561198080275111,41,335.69,No hay reseñas.
76561198080279802,18,296.85,No hay reseñas.
76561198080282900,28,379.77,No hay reseñas.
76561198080288601,18,236.83999999999997,No hay reseñas.
76561198080289746,25,344.79999999999995,No hay reseñas.
76561198080291322,8,267.86,No hay reseñas.
76561198080291652,68,496.46,No hay reseñas.
76561198080291959,63,724.14,100.00 %
76561198080292348,3,0.0,No hay reseñas.
76561198080292523,8,0.0,No hay reseñas.
76561198080293845,28,586.73,No hay reseñas.
76561198080294212,15,113.9,No hay reseñas.
76561198080295203,12,94.94,No hay reseñas.
76561198080296500,131,892.3299999999999,No hay reseñas.
76561198080296502,13,44.97,No hay reseñas.
76561198080297779,17,204.87,No hay reseñas.
76561198080298316,44,104.96000000000001,No hay reseñas.
76561198080300843,1,9.99,No hay reseñas.
76561198080301852,3,29.98,No hay reseñas.
76561198080302623,107,675.57,66.67 %
76561198080303375,80,1058.28,No hay reseñas.
76561198080305273,41,650.64,100.00 %
76561198080305599,73,239.87,100.00 %
76561198080306404,25,245.79,No hay reseñas.
76561198080307028,57,809.49,No hay reseñas.
76561198080309274,7,0.0,No hay reseñas.
76561198080312318,12,49.96,No hay reseñas.
76561198080312594,15,261.86,No hay reseñas.
76561198080317444,9,0.0,100.00 %
76561198080318179,21,19.99,No hay reseñas.
76561198080319899,48,440.71,No hay reseñas.
76561198080322738,10,149.91,No hay reseñas.
76561198080324558,49,482.65999999999997,No hay reseñas.
76561198080324814,93,775.61,No hay reseñas.
76561198080328317,91,1378.21,No hay reseñas.
76561198080335726,60,694.62,No hay reseñas.
76561198080336417,34,352.83,100.00 %
76561198080336422,41,703.14,No hay reseñas.
76561198080338804,8,35.97,No hay reseñas.
76561198080341180,4,0.0,No hay reseñas.
76561198080345478,57,574.62,100.00 %
76561198080347527,50,125.9,No hay reseñas.
76561198080348540,5,79.96,No hay reseñas.
76561198080348789,36,327.77,No hay reseñas.
76561198080352190,35,184.94,No hay reseñas.
76561198080354888,100,1096.29,66.67 %
76561198080358856,11,0.0,No hay reseñas.
76561198080359608,8,69.93,No hay reseñas.
76561198080363886,1,9.99,No hay reseñas.
76561198080366479,4,0.0,No hay reseñas.
76561198080368198,4,109.96000000000001,No hay reseñas.
76561198080368480,4,50.46,No hay reseñas.
76561198080372719,22,251.81,No hay reseñas.
76561198080373080,41,652.64,No hay reseñas.
76561198080378833,45,214.8,100.00 %
76561198080381514,11,104.92,No hay reseñas.
76561198080382782,28,124.93,0.00 %
76561198080384414,3,9.99,0.00 %
76561198080385420,2,19.99,No hay reseñas.
76561198080385841,1,24.99,No hay reseñas.
76561198080391115,9,29.97,No hay reseñas.
76561198080391811,9,29.98,No hay reseñas.
76561198080392280,48,590.55,100.00 %
76561198080395017,7,94.94,No hay reseñas.
76561198080397753,47,782.55,No hay reseñas.
76561198080398083,1,9.99,No hay reseñas.
76561198080398317,1,14.99,No hay reseñas.
76561198080399577,265,3142.37,28.57 %
76561198080400625,32,249.88,No hay reseñas.
76561198080400791,6,90.96000000000001,No hay reseñas.
76561198080404306,7,139.93,No hay reseñas.
76561198080406043,2,99.98,No hay reseñas.
76561198080414902,9,79.94999999999999,No hay reseñas.
76561198080415544,41,369.54,0.00 %
76561198080420397,22,139.91,No hay reseñas.
76561198080426716,24,246.84,No hay reseñas.
76561198080432945,55,442.72,100.00 %
76561198080433372,25,344.81,No hay reseñas.
76561198080435880,1,19.99,No hay reseñas.
76561198080436803,13,309.89,No hay reseñas.
76561198080439635,20,85.92,No hay reseñas.
76561198080439936,6,64.95,No hay reseñas.
76561198080444143,40,574.72,100.00 %
76561198080448745,28,614.78,No hay reseñas.
76561198080450686,23,100.92999999999999,No hay reseñas.
76561198080451153,42,627.7,No hay reseñas.
76561198080451409,13,79.96000000000001,No hay reseñas.
76561198080454250,40,395.74,No hay reseñas.
76561198080455475,3,0.0,No hay reseñas.
76561198080457018,34,624.75,100.00 %
76561198080459808,58,959.48,No hay reseñas.
76561198080460296,2,34.98,No hay reseñas.
76561198080460427,61,326.73,100.00 %
76561198080461787,36,200.85999999999999,No hay reseñas.
76561198080465293,71,496.63,100.00 %
76561198080465715,73,974.41,No hay reseñas.
76561198080466065,101,1490.27,66.67 %
76561198080466905,104,313.71999999999997,No hay reseñas.
76561198080467452,33,357.75,No hay reseñas.
76561198080468323,2,0.0,No hay reseñas.
76561198080469673,14,74.96000000000001,No hay reseñas.
76561198080472384,45,619.64,No hay reseñas.
76561198080473151,27,230.85,No hay reseñas.
76561198080475239,27,39.97,No hay reseñas.
76561198080475868,1,1.99,No hay reseñas.
76561198080477464,7,24.98,No hay reseñas.
76561198080478744,11,16.98,No hay reseñas.
76561198080479136,68,728.48,No hay reseñas.
76561198080481352,10,144.94,No hay reseñas.
76561198080484384,28,514.51,No hay reseñas.
76561198080488092,27,404.77,No hay reseñas.
76561198080488289,14,135.88,No hay reseñas.
76561198080489176,8,124.92999999999999,No hay reseñas.
76561198080489201,19,72.96,No hay reseñas.
76561198080491571,47,657.61,100.00 %
76561198080492350,2,9.99,No hay reseñas.
76561198080494889,63,793.5699999999999,0.00 %
76561198080495807,14,24.98,No hay reseñas.
76561198080496845,37,821.65,No hay reseñas.
76561198080497898,3,24.98,No hay reseñas.
76561198080501293,15,104.94999999999999,No hay reseñas.
76561198080501388,2,19.99,No hay reseñas.
76561198080501620,10,9.99,No hay reseñas.
76561198080502532,117,1234.27,No hay reseñas.
76561198080504652,16,247.84,No hay reseñas.
76561198080509850,25,324.83,No hay reseñas.
76561198080513444,46,716.63,100.00 %
76561198080515022,5,49.96,No hay reseñas.
76561198080515917,2,14.99,No hay reseñas.
76561198080519692,32,356.78,No hay reseñas.
76561198080524407,7,69.94,No hay reseñas.
76561198080525004,13,44.97,No hay reseñas.
76561198080526242,114,1639.1599999999999,100.00 %
76561198080529521,31,521.79,No hay reseñas.
76561198080532893,5,89.96,No hay reseñas.
76561198080534850,51,766.7,No hay reseñas.
76561198080534963,3,19.99,No hay reseñas.
76561198080535934,7,54.96,No hay reseñas.
76561198080538331,37,320.71999999999997,No hay reseñas.
76561198080539042,5,64.95,No hay reseñas.
76561198080543893,75,587.63,No hay reseñas.
76561198080547072,15,34.980000000000004,No hay reseñas.
76561198080549726,18,179.94,No hay reseñas.
76561198080551326,16,189.87,No hay reseñas.
76561198080553674,23,320.8,No hay reseñas.
76561198080553711,43,422.7,No hay reseñas.
76561198080555860,21,38.95,No hay reseñas.
76561198080556299,88,891.4399999999999,No hay reseñas.
76561198080557005,9,67.94999999999999,No hay reseñas.
76561198080560730,8,174.92,No hay reseñas.
76561198080561680,69,571.66,100.00 %
76561198080562639,2,14.99,No hay reseñas.
76561198080566079,68,1095.12,No hay reseñas.
76561198080569649,3,0.0,No hay reseñas.
76561198080572366,21,247.81,No hay reseñas.
76561198080572567,24,347.79,No hay reseñas.
76561198080573263,79,769.36,No hay reseñas.
76561198080573611,76,394.7,No hay reseñas.
76561198080574444,72,726.49,No hay reseñas.
76561198080575201,25,24.98,No hay reseñas.
76561198080578212,1,9.99,No hay reseñas.
76561198080581750,47,615.43,100.00 %
76561198080585724,10,49.959999999999994,No hay reseñas.
76561198080586899,43,536.63,No hay reseñas.
76561198080587590,12,89.94999999999999,No hay reseñas.
76561198080592688,182,2507.47,No hay reseñas.
76561198080597847,21,280.8,100.00 %
76561198080599360,29,358.82,No hay reseñas.
76561198080600208,14,136.94,No hay reseñas.
76561198080600418,23,364.62,100.00 %
76561198080605900,39,732.64,No hay reseñas.
76561198080606242,38,510.71999999999997,No hay reseñas.
76561198080607660,20,361.59,No hay reseñas.
76561198080610062,40,356.74,100.00 %
76561198080613630,2,14.99,No hay reseñas.
76561198080616529,24,0.0,No hay reseñas.
76561198080616682,57,657.65,No hay reseñas.
76561198080617184,11,44.97,No hay reseñas.
76561198080617914,10,94.94,No hay reseñas.
76561198080622032,16,19.99,No hay reseñas.
76561198080623452,20,184.88,100.00 %
76561198080623697,58,740.63,No hay reseñas.
76561198080624016,20,278.85,No hay reseñas.
76561198080624639,13,139.91,No hay reseñas.
76561198080629775,10,0.0,No hay reseñas.
76561198080629939,9,144.94,No hay reseñas.
76561198080631694,20,150.9,No hay reseñas.
76561198080632804,30,187.89,No hay reseñas.
76561198080633960,1,0.0,No hay reseñas.
76561198080634186,4,59.96,No hay reseñas.
76561198080637551,17,14.98,No hay reseñas.
76561198080639003,13,97.92999999999999,No hay reseñas.
76561198080639315,21,120.89999999999999,No hay reseñas.
76561198080643900,4,0.0,No hay reseñas.
76561198080644089,19,189.9,No hay reseñas.
76561198080644119,25,66.97,No hay reseñas.
76561198080644400,75,1058.22,No hay reseñas.
76561198080651606,112,2200.88,100.00 %
76561198080653695,76,708.39,100.00 %
76561198080654581,10,64.97,No hay reseñas.
76561198080656673,54,443.51,100.00 %
76561198080663656,2,29.979999999999997,No hay reseñas.
76561198080667896,31,599.48,No hay reseñas.
76561198080677891,9,42.96,No hay reseñas.
76561198080682550,10,49.970000000000006,No hay reseñas.
76561198080682662,31,343.82,No hay reseñas.
76561198080685424,17,59.97,No hay reseñas.
76561198080687786,17,19.98,No hay reseñas.
76561198080688938,3,9.99,No hay reseñas.
76561198080689153,89,690.46,No hay reseñas.
76561198080689296,15,119.91,No hay reseñas.
76561198080690597,48,946.56,No hay reseñas.
76561198080691602,40,649.5799999999999,No hay reseñas.
76561198080695402,27,95.91,100.00 %
76561198080697574,129,2531.74,No hay reseñas.
76561198080699912,21,379.84,No hay reseñas.
76561198080702354,20,170.87,100.00 %
76561198080702728,321,4070.92,No hay reseñas.
76561198080704583,4,54.97,No hay reseñas.
76561198080705195,19,279.84,No hay reseñas.
76561198080705638,15,149.92,No hay reseñas.
76561198080708585,19,129.92,No hay reseñas.
76561198080709122,3,44.97,No hay reseñas.
76561198080709251,28,251.82999999999998,No hay reseñas.
76561198080709252,11,167.92,100.00 %
76561198080713595,41,398.76,100.00 %
76561198080714665,1,19.99,No hay reseñas.
76561198080715343,9,109.92999999999999,No hay reseñas.
76561198080717002,65,494.69,100.00 %
76561198080718143,4,9.99,No hay reseñas.
76561198080720289,11,89.96000000000001,No hay reseñas.
76561198080722863,6,0.0,No hay reseñas.
76561198080724451,17,34.98,No hay reseñas.
76561198080726654,86,1016.27,No hay reseñas.
76561198080727421,32,557.72,No hay reseñas.
76561198080728176,23,325.79,No hay reseñas.
76561198080731084,6,24.98,100.00 %
76561198080731295,3,29.99,No hay reseñas.
76561198080732157,7,2.99,No hay reseñas.
76561198080733178,21,304.83,No hay reseñas.
76561198080736898,13,134.92999999999998,100.00 %
76561198080741570,26,319.83,No hay reseñas.
76561198080743573,90,1307.05,No hay reseñas.
76561198080746600,1,9.99,No hay reseñas.
76561198080748001,4,53.95,No hay reseñas.
76561198080750184,16,94.96000000000001,No hay reseñas.
76561198080752695,3,34.97,No hay reseñas.
76561198080752786,31,357.74,No hay reseñas.
76561198080753241,6,79.95,No hay reseñas.
76561198080753445,58,550.71,No hay reseñas.
76561198080754769,8,84.93,No hay reseñas.
76561198080756775,16,54.97,No hay reseñas.
76561198080758534,1,0.0,No hay reseñas.
76561198080759661,33,122.93,No hay reseñas.
76561198080763087,3,0.0,No hay reseñas.
76561198080765584,11,209.9,No hay reseñas.
76561198080766372,7,4.99,No hay reseñas.
76561198080766404,3,34.97,No hay reseñas.
76561198080769147,2,79.98,No hay reseñas.
76561198080771412,29,200.89,No hay reseñas.
76561198080771851,1,0.0,No hay reseñas.
76561198080775033,39,420.78999999999996,No hay reseñas.
76561198080776127,4,39.97,No hay reseñas.
76561198080783293,33,178.87,No hay reseñas.
76561198080784853,27,101.84,No hay reseñas.
76561198080786320,24,319.8,No hay reseñas.
76561198080786408,9,134.95,100.00 %
76561198080787143,9,79.97,No hay reseñas.
76561198080789177,10,94.94,No hay reseñas.
76561198080791279,1,14.99,No hay reseñas.
76561198080793199,9,119.95,No hay reseñas.
76561198080795921,3,34.97,No hay reseñas.
76561198080801224,88,963.42,No hay reseñas.
76561198080802658,29,139.9,No hay reseñas.
76561198080803804,53,59.95,No hay reseñas.
76561198080804321,2,109.98,No hay reseñas.
76561198080804547,74,747.6,100.00 %
76561198080806638,55,512.66,100.00 %
76561198080815410,13,84.94,No hay reseñas.
76561198080820085,97,1052.82,No hay reseñas.
76561198080820850,27,260.84,No hay reseñas.
76561198080820894,3,14.99,No hay reseñas.
76561198080820960,2,79.98,No hay reseñas.
76561198080824028,102,1119.38,100.00 %
76561198080826588,47,465.74,No hay reseñas.
76561198080826720,86,858.37,100.00 %
76561198080827742,33,592.7,No hay reseñas.
76561198080830751,1,14.99,No hay reseñas.
76561198080832419,8,134.96,No hay reseñas.
76561198080834025,4,69.96000000000001,No hay reseñas.
76561198080835126,23,170.85999999999999,No hay reseñas.
76561198080835698,11,59.97,No hay reseñas.
76561198080837211,8,0.0,No hay reseñas.
76561198080837286,42,459.48,No hay reseñas.
76561198080838936,27,590.6899999999999,No hay reseñas.
76561198080841633,14,152.9,No hay reseñas.
76561198080843886,7,64.96,No hay reseñas.
76561198080847604,2,0.0,No hay reseñas.
76561198080848365,80,387.64,No hay reseñas.
76561198080850078,10,84.94,No hay reseñas.
76561198080853962,28,94.93,No hay reseñas.
76561198080855979,12,169.89,100.00 %
76561198080857935,56,804.49,No hay reseñas.
76561198080859208,12,94.93,No hay reseñas.
76561198080860207,8,99.94,No hay reseñas.
76561198080861151,42,522.75,No hay reseñas.
76561198080863747,7,99.96000000000001,No hay reseñas.
76561198080865066,91,1039.27,100.00 %
76561198080866455,2,19.99,No hay reseñas.
76561198080867107,36,397.79,No hay reseñas.
76561198080872593,4,59.96,No hay reseñas.
76561198080875571,3,134.97,No hay reseñas.
76561198080875724,4,29.97,No hay reseñas.
76561198080876351,91,1100.3,No hay reseñas.
76561198080881484,63,710.36,75.00 %
76561198080881726,37,351.71999999999997,No hay reseñas.
76561198080882352,2,39.98,No hay reseñas.
76561198080883380,4,134.73,No hay reseñas.
76561198080885151,12,109.95,No hay reseñas.
76561198080885630,3,0.0,No hay reseñas.
76561198080886075,20,309.84,No hay reseñas.
76561198080887049,73,967.42,No hay reseñas.
76561198080888235,7,0.0,No hay reseñas.
76561198080889573,61,815.48,100.00 %
76561198080889775,92,1540.31,No hay reseñas.
76561198080890278,3,0.0,No hay reseñas.
76561198080896230,3,39.98,No hay reseñas.
76561198080896380,4,39.97,No hay reseñas.
76561198080897678,10,259.94,No hay reseñas.
76561198080901309,14,269.87,No hay reseñas.
76561198080902277,5,134.91,No hay reseñas.
76561198080903213,37,33.95,No hay reseñas.
76561198080905114,11,84.94,No hay reseñas.
76561198080906862,4,0.0,No hay reseñas.
76561198080907405,20,124.92999999999999,No hay reseñas.
76561198080908617,61,550.53,No hay reseñas.
76561198080912877,158,2983.5099999999998,No hay reseñas.
76561198080914102,84,909.55,100.00 %
76561198080914236,34,259.85,No hay reseñas.
76561198080915089,4,74.96,No hay reseñas.
76561198080917966,30,274.8,No hay reseñas.
76561198080920377,19,164.89,No hay reseñas.
76561198080922107,6,69.94,No hay reseñas.
76561198080923762,3,19.99,No hay reseñas.
76561198080927111,24,124.94,0.00 %
76561198080930026,60,542.68,No hay reseñas.
76561198080931200,11,84.93,No hay reseñas.
76561198080939847,1,3.99,No hay reseñas.
76561198080941044,2,19.99,No hay reseñas.
76561198080941644,29,377.72,No hay reseñas.
76561198080946179,24,0.0,No hay reseñas.
76561198080947173,90,936.43,100.00 %
76561198080947343,55,319.79,No hay reseñas.
76561198080948821,2,24.98,No hay reseñas.
76561198080949215,7,62.93,No hay reseñas.
76561198080951250,6,51.96,No hay reseñas.
76561198080956851,31,147.87,No hay reseñas.
76561198080957026,1,0.0,No hay reseñas.
76561198080957774,166,2555.41,No hay reseñas.
76561198080960113,95,555.63,100.00 %
76561198080962025,14,237.89,100.00 %
76561198080962067,1,9.99,No hay reseñas.
76561198080962478,203,3283.34,No hay reseñas.
76561198080963329,25,219.87,No hay reseñas.
76561198080964600,9,9.99,No hay reseñas.
76561198080965312,2,39.98,No hay reseñas.
76561198080965385,4,79.96000000000001,No hay reseñas.
76561198080966233,43,663.52,100.00 %
76561198080966650,4,14.99,No hay reseñas.
76561198080966967,5,19.99,No hay reseñas.
76561198080968243,113,1659.07,No hay reseñas.
