developer,year,Cantidad,% free to play
orphic software,2015.0,1,0.00 %
"orrery games,blip haus design",2017.0,1,0.00 %
orthogonal games,2013.0,1,0.00 %
orthogonal games,2016.0,2,0.00 %
oryon entertainment,2015.0,1,0.00 %
oryx design lab,2014.0,1,100.00 %
oryzhon studios,2016.0,2,0.00 %
oryzhon studios,2017.0,2,100.00 %
osaris games,2016.0,1,0.00 %
oscar brittain,2016.0,1,0.00 %
oscar celestini,2017.0,2,0.00 %
oscar kenneth albero ingles,2017.0,1,0.00 %
oscar l.,2014.0,1,0.00 %
"oscar ortigueira lópez,ortigamesortisoft",2018.0,1,0.00 %
osky studios,2017.0,1,100.00 %
osmotic studios,2016.0,2,0.00 %
ostrich banditos,2015.0,1,0.00 %
osumia games,2015.0,1,0.00 %
osumia games,2017.0,1,0.00 %
other ocean interactive,2010.0,1,0.00 %
other ocean interactive,2016.0,18,0.00 %
otterly bearable games,2017.0,1,0.00 %
ouch giver games,2017.0,1,0.00 %
oudidon,2017.0,1,0.00 %
out of bounds,2016.0,2,0.00 %
out of the park developments,2016.0,2,0.00 %
out of the park developments,2017.0,2,0.00 %
outofthebit ltd,2016.0,1,0.00 %
outcorp,2017.0,2,0.00 %
outer grid games llc,2015.0,1,0.00 %
outer rim studios llc,2017.0,1,0.00 %
outerlight ltd.,2006.0,2,0.00 %
outerlight ltd.,2010.0,1,0.00 %
outerminds inc.,2015.0,1,0.00 %
"outgunned games,invisible tile",2016.0,1,0.00 %
outlands,2016.0,1,0.00 %
outlaw,2017.0,2,0.00 %
outlaw wars,2017.0,1,0.00 %
"outlaw,douglas brantes",2017.0,1,0.00 %
outlier interactive,2017.0,2,0.00 %
outrage entertainment,2014.0,1,0.00 %
outsider games,2016.0,2,0.00 %
outsmart,2016.0,1,0.00 %
over the moon,2014.0,2,0.00 %
over the top games,2010.0,1,0.00 %
over the top games,2014.0,1,0.00 %
overcloud9,2015.0,2,0.00 %
"overcloud9, phantasm games",2015.0,1,0.00 %
overcurfew,2015.0,2,0.00 %
overflow,2015.0,1,0.00 %
overflow,2016.0,1,0.00 %
overflow games,2016.0,1,0.00 %
overgroup,2017.0,1,100.00 %
overhaul games,2012.0,1,0.00 %
overhead games,2015.0,24,4.17 %
overhead games,2016.0,6,0.00 %
overhead games,2017.0,8,0.00 %
overhype studios,2015.0,1,0.00 %
overhype studios,2017.0,2,50.00 %
"overhype studios,breakdown epiphanies",2017.0,1,0.00 %
overjoyedgamedevs,2017.0,1,0.00 %
ovosonico,2017.0,1,0.00 %
owl cave,2014.0,1,0.00 %
owl cave,2015.0,3,0.00 %
owl green sea,2016.0,1,0.00 %
owlbear,2017.0,1,0.00 %
owlchemy labs,2012.0,1,0.00 %
owlchemy labs,2013.0,1,0.00 %
owlchemy labs,2015.0,2,0.00 %
owlet,2016.0,1,0.00 %
oxeye game studio,2008.0,1,0.00 %
oxeye game studio,2016.0,1,0.00 %
oxeye game studio,2017.0,1,0.00 %
oxide games,2014.0,1,0.00 %
ozapell,2017.0,1,0.00 %
ozark softscape,1990.0,1,0.00 %
ozzie sneddon,2015.0,1,0.00 %
pad-labs gmbh,2017.0,1,0.00 %
pbfp,2017.0,1,0.00 %
pcandvr,2017.0,1,0.00 %
pd design studio,2014.0,2,0.00 %
peka gaming,2017.0,1,0.00 %
perfect parallel,2016.0,1,0.00 %
pf3d,2017.0,1,0.00 %
pgn inc,2014.0,1,0.00 %
pgn inc,2016.0,1,0.00 %
pgn inc,2017.0,1,0.00 %
phl collective,2015.0,1,0.00 %
pilot’s,2016.0,1,0.00 %
pipe studio,2012.0,1,0.00 %
pixelbug,2016.0,1,0.00 %
pixowl inc.,2014.0,1,0.00 %
pixowl inc.,2015.0,1,0.00 %
pixowl inc.,2016.0,2,50.00 %
pixyul,2016.0,1,0.00 %
play337,2017.0,1,0.00 %
plut,2012.0,1,100.00 %
polygon games,2017.0,1,0.00 %
ppofgg,2017.0,1,0.00 %
prortus,2016.0,1,0.00 %
psr outdoors,2016.0,1,0.00 %
psy-labs,2016.0,1,0.00 %
pv games,2013.0,1,0.00 %
pv games,2014.0,1,0.00 %
pv games,2015.0,2,0.00 %
pv games,2016.0,2,0.00 %
pablo vidaurre sanz,2016.0,1,0.00 %
pacoproject,2017.0,1,0.00 %
padlabs gmbh,2017.0,1,0.00 %
"padlabs gmbh,stairport sceneries",2017.0,1,0.00 %
page 44 studios,2008.0,1,0.00 %
painful smile,2017.0,1,0.00 %
painted sky studios,2017.0,1,0.00 %
"paladin studios,seaven studio",2016.0,1,0.00 %
palaplay,2016.0,1,0.00 %
paleno games,2017.0,6,0.00 %
paleo entertainment,2009.0,1,0.00 %
paleontology,2017.0,1,0.00 %
paleozoic,2015.0,1,0.00 %
palfrey games,2017.0,1,0.00 %
"paloma dawkins,kyler kelly,catherine debard",2016.0,1,0.00 %
palomino studio,2017.0,1,0.00 %
panguojun,2016.0,1,0.00 %
panguojun,2017.0,2,0.00 %
"pandamonium games design,main leaf",2017.0,1,0.00 %
pandemic studios,2002.0,1,0.00 %
pandemic studios,2004.0,1,0.00 %
pandemic studios,2005.0,1,0.00 %
pandemic studios,2006.0,1,0.00 %
pandorica,2017.0,1,0.00 %
panic ensues software,2015.0,1,0.00 %
panoramik inc,2016.0,7,14.29 %
panoramik inc,2017.0,8,12.50 %
pantera entertainment,2012.0,1,0.00 %
panther games,2015.0,8,12.50 %
panzar studio,2016.0,1,0.00 %
"panzer corps,the lordz games studio",2012.0,1,0.00 %
panzer gaming,2016.0,1,0.00 %
panzer gaming studios,2015.0,1,0.00 %
papaya studio,2007.0,1,0.00 %
papaya studio,2010.0,2,0.00 %
paper cult,2017.0,1,0.00 %
paper games,2014.0,1,0.00 %
paper pirates,2017.0,2,0.00 %
"paper pirates,sokolab",2016.0,1,0.00 %
"paper pirates,rumata_lab",2017.0,1,0.00 %
paper plane,2017.0,1,0.00 %
paper rose games,2017.0,1,0.00 %
paper scorpion co.,2016.0,1,0.00 %
paperseven ltd,2017.0,1,0.00 %
paperash studio,2016.0,1,0.00 %
paperash studio,2017.0,1,0.00 %
parabole,2017.0,1,0.00 %
parabox games,2015.0,1,0.00 %
paradox arctic,2015.0,3,0.00 %
paradox development studio,2006.0,1,0.00 %
paradox development studio,2007.0,1,0.00 %
paradox development studio,2008.0,1,0.00 %
paradox development studio,2009.0,1,0.00 %
paradox development studio,2010.0,3,0.00 %
paradox development studio,2011.0,4,0.00 %
paradox development studio,2012.0,14,0.00 %
paradox development studio,2013.0,33,0.00 %
paradox development studio,2014.0,39,0.00 %
paradox development studio,2015.0,10,0.00 %
paradox development studio,2016.0,22,4.55 %
paradox development studio,2017.0,28,7.14 %
paradox interactive,2009.0,7,0.00 %
paradox interactive,2010.0,3,0.00 %
paradox interactive,2011.0,8,0.00 %
paradox interactive,2012.0,17,0.00 %
paradox interactive,2013.0,2,0.00 %
paradox interactive,2015.0,1,0.00 %
paradox interactive,2017.0,1,0.00 %
paradox terminal,2017.0,1,0.00 %
parallax,1995.0,1,0.00 %
parallax,2014.0,1,0.00 %
parallax arts studio,2008.0,1,0.00 %
parallaxian pty ltd,2016.0,2,50.00 %
parallel circles,2016.0,1,0.00 %
paris stalker,2017.0,2,0.00 %
parizagames ltd.,2017.0,1,0.00 %
"parody games, llc",2014.0,1,0.00 %
parovoz animation studio,2017.0,1,0.00 %
"parrot king games,bryan adriel,ivan luiz silva rocha,lucas pedrosa dos santos,igor nascimento guanais santos",2017.0,1,0.00 %
parrott studios,2017.0,2,0.00 %
"parsec productions, llc",2016.0,1,0.00 %
parseh game studio,2014.0,1,0.00 %
parttimeindie,2017.0,1,0.00 %
parta games oy,2017.0,1,0.00 %
partickhill games limited,2017.0,1,0.00 %
particle studios,2016.0,1,0.00 %
particle systems ltd.,1993.0,1,0.00 %
particle systems ltd.,1999.0,1,0.00 %
particle systems ltd.,2001.0,1,0.00 %
party robot studio,2016.0,1,0.00 %
passtech games,2014.0,1,0.00 %
passtech games,2016.0,1,0.00 %
pastagames,2015.0,1,0.00 %
patchnotestudio,2015.0,1,0.00 %
pathea games,2016.0,1,0.00 %
pathea games,2018.0,1,0.00 %
"pathea games,note by note studios",2016.0,1,0.00 %
pathless games,2016.0,1,0.00 %
patrice meneguzzi,2014.0,1,0.00 %
patrick god,2015.0,1,0.00 %
patrick hofmann,2018.0,1,0.00 %
patrick scott,2017.0,1,0.00 %
patriot game,2017.0,4,0.00 %
patryk szuberla,2017.0,1,0.00 %
patryk taranek,2016.0,1,0.00 %
patyuk sergey,2017.0,1,0.00 %
paul bird,2016.0,1,0.00 %
paul bird,2017.0,1,0.00 %
paul cooney,2015.0,1,0.00 %
paul cuisset,2015.0,1,0.00 %
paul fisch,2016.0,2,0.00 %
paul harrington,2016.0,1,0.00 %
paul marrable,2014.0,1,0.00 %
paul o'bar,2016.0,1,0.00 %
paulo a. m. villalva,2017.0,1,0.00 %
pavel bulatov,2013.0,1,0.00 %
pavel kostin,2017.0,1,0.00 %
pavel zinchenko,2016.0,1,0.00 %
pavo studio,2017.0,4,75.00 %
paweł mogiła,2014.0,1,0.00 %
payload studios,2015.0,2,0.00 %
payoff technologies,2017.0,2,0.00 %
pb studios,2016.0,1,0.00 %
pedepe gbr,2017.0,1,0.00 %
peace,2016.0,4,0.00 %
peace,2017.0,1,0.00 %
peach pie productions,2016.0,1,0.00 %
peacock dreams games,2016.0,1,0.00 %
peak angle team,2016.0,1,0.00 %
peak angle team,2017.0,5,20.00 %
peaksel d.o.o. nis,2016.0,2,0.00 %
pearl abyss,2016.0,2,0.00 %
pearl abyss,2017.0,4,0.00 %
peculiar games,2015.0,1,0.00 %
pedro castro menezes,2017.0,1,0.00 %
pedro vendeira,2016.0,1,0.00 %
pedro zea,2016.0,1,0.00 %
pehesse,2016.0,9,11.11 %
pelikan13,2016.0,1,0.00 %
peltast software,2015.0,1,0.00 %
pen and sword games,2015.0,2,0.00 %
pencil test studios,2015.0,1,0.00 %
pendulo studios,2003.0,1,0.00 %
pendulo studios,2007.0,1,0.00 %
pendulo studios,2011.0,2,0.00 %
pendulo studios,2012.0,1,0.00 %
pendulo studios,2016.0,1,0.00 %
pentagrammical justice,2017.0,4,25.00 %
pentavera,2014.0,1,0.00 %
peoleo entertainment,2014.0,7,14.29 %
people can fly,2017.0,2,0.00 %
people gotta play,2016.0,1,0.00 %
pepi games,2015.0,2,0.00 %
pera games,2016.0,2,0.00 %
perfect square studios,2015.0,1,0.00 %
perfect square studios llc,2017.0,2,50.00 %
perfectly paranormal,2016.0,2,0.00 %
perfuse entertainment,2017.0,1,0.00 %
permadeath,2016.0,1,0.00 %
permafrost studio,2017.0,1,0.00 %
perpetual fx creative,2008.0,1,0.00 %
perro electrico,2016.0,1,0.00 %
persha studio developement,2016.0,1,0.00 %
persistant studios,2016.0,1,0.00 %
persistant studios,2017.0,1,0.00 %
persona and pixel studio,2016.0,1,0.00 %
perun creative,2017.0,1,0.00 %
perverse games,2017.0,3,0.00 %
pestoforce,2015.0,1,0.00 %
"pestoforce,brian holmes",2015.0,1,0.00 %
peter brinson and kurosh valanejad,2011.0,1,100.00 %
peter cleary,2014.0,1,0.00 %
peter fuleki,2017.0,1,0.00 %
peter gutenko,2015.0,3,0.00 %
peter hann,2015.0,1,0.00 %
peter hrdy,2015.0,1,0.00 %
peter junior leonar,2017.0,1,0.00 %
peter lacalamita,2015.0,1,0.00 %
peter moorhead,2014.0,1,0.00 %
peter moorhead,2015.0,1,0.00 %
peter turcan,2017.0,1,0.00 %
peter valencia,2016.0,1,0.00 %
peter whalen,2014.0,1,0.00 %
petit depotto,2013.0,1,0.00 %
petite games,2016.0,2,0.00 %
petite games,2017.0,2,0.00 %
petri devs,2017.0,1,0.00 %
petro shoferystov,2016.0,1,0.00 %
petrodiy-games,2016.0,1,0.00 %
petroglyph,2006.0,1,0.00 %
petroglyph,2010.0,3,0.00 %
petroglyph,2011.0,1,0.00 %
petroglyph,2015.0,7,14.29 %
petroglyph,2016.0,8,0.00 %
petroglyph,2017.0,2,50.00 %
pewter games studios,2016.0,2,50.00 %
pezomi,2015.0,1,0.00 %
phanom games,2015.0,1,0.00 %
phantom compass,2014.0,1,0.00 %
phantom compass,2017.0,1,0.00 %
phantom pine studios,2017.0,1,0.00 %
phantomisreal ltd.,2017.0,1,0.00 %
phenomenon games,2014.0,1,0.00 %
phenomic,2009.0,1,0.00 %
phenomic,2017.0,1,0.00 %
"phenomic,thq nordic",2009.0,1,0.00 %
phigames,2014.0,1,0.00 %
phigames,2015.0,1,0.00 %
phil blank,2017.0,1,0.00 %
phil fortier,2017.0,2,0.00 %
phil fortier,2018.0,1,0.00 %
phil jones,2016.0,1,0.00 %
philip bak,2016.0,2,0.00 %
philip royer,2015.0,2,0.00 %
philippe forgeur,2015.0,1,0.00 %
phobetor,2017.0,1,0.00 %
phoenix game studio,2014.0,1,0.00 %
phoenix game and publisher studio,2015.0,1,0.00 %
phoenix online studios,2013.0,1,0.00 %
phoenix online studios,2014.0,4,0.00 %
"phoenix online studios,pinkerton road studio",2014.0,2,0.00 %
phoenix studio,2015.0,1,0.00 %
phosfiend systems,2014.0,1,0.00 %
phosphor games,2015.0,1,0.00 %
phosphor games,2016.0,1,0.00 %
phosphor games studio,2014.0,1,0.00 %
photon arena,2015.0,1,0.00 %
phr00t's software,2011.0,1,0.00 %
phr00t's software,2014.0,1,0.00 %
phung games,2016.0,1,0.00 %
phung games,2017.0,2,0.00 %
phuong nguyen,2017.0,1,0.00 %
phyrnna,2015.0,2,0.00 %
phyrnna,2016.0,1,100.00 %
physmo,2015.0,1,0.00 %
pifty,2017.0,1,0.00 %
pigravity,2015.0,2,0.00 %
pianob studio,2017.0,1,0.00 %
picorinne soft,2016.0,2,0.00 %
picorinne soft,2018.0,1,0.00 %
pictopotamus,2014.0,1,0.00 %
pidroh,2015.0,1,0.00 %
piece of cake studios,2017.0,1,0.00 %
pieces interactive,2012.0,6,0.00 %
pieces interactive,2013.0,5,0.00 %
pieces interactive,2015.0,1,0.00 %
pieces interactive,2016.0,1,0.00 %
pierre brengues,2017.0,1,0.00 %
pigasus games,2015.0,1,0.00 %
pigelpix,2015.0,1,0.00 %
pigmentum game studio,2017.0,1,0.00 %
pikpok,2016.0,1,0.00 %
pikpok,2017.0,1,0.00 %
pileofcrab,2016.0,1,0.00 %
pilgrim adventures,2016.0,2,0.00 %
pilgrim adventures,2017.0,2,0.00 %
"pilgrim adventures,grabthegames studios",2015.0,2,0.00 %
"pilgrim adventures,grabthegames studios",2016.0,3,0.00 %
pilgway,2012.0,1,0.00 %
pill bug interactive,2017.0,1,0.00 %
pillet michael,2017.0,1,0.00 %
pillow fight,2016.0,1,0.00 %
pillow fight,2017.0,1,0.00 %
pillowpiggames,2015.0,1,0.00 %
pilotlumpa gaming,2017.0,1,0.00 %
pinkyswear,2017.0,5,20.00 %
pinokl games,2016.0,1,100.00 %
pinokl games,2017.0,1,0.00 %
"pinokl games,kverta",2015.0,1,0.00 %
"pinokl games,kverta",2016.0,2,0.00 %
"pinokl games,kverta limited",2017.0,1,0.00 %
pinterac,2016.0,1,100.00 %
piotr młynarczyk,2016.0,1,0.00 %
pipeworks studio,2016.0,17,17.65 %
pipliz,2017.0,1,0.00 %
piranaking,2016.0,2,0.00 %
piranha bytes,2001.0,1,0.00 %
piranha bytes,2006.0,1,0.00 %
piranha bytes,2009.0,1,0.00 %
piranha bytes,2012.0,4,0.00 %
piranha bytes,2014.0,1,0.00 %
piranha bytes distribution ug&amp;co kg,2015.0,3,0.00 %
piranha games inc.,2015.0,5,20.00 %
piranha games inc.,2016.0,4,0.00 %
pirate games,2017.0,2,0.00 %
pirate software,2016.0,1,0.00 %
pirate-rob,2016.0,1,0.00 %
"pirates of love,arthur doggo",2017.0,1,0.00 %
pirotexnik,2017.0,1,0.00 %
"pirozhok studio,vitaliy ruzankin",2015.0,2,0.00 %
pivotal games,2002.0,1,0.00 %
pivotal games,2008.0,1,0.00 %
pixbits,2016.0,1,0.00 %
pixel after pixel,2017.0,1,0.00 %
pixel barons,2017.0,1,0.00 %
"pixel barrage entertainment, inc.",2015.0,2,0.00 %
"pixel barrage entertainment, inc.",2016.0,1,0.00 %
pixel battery,2017.0,1,0.00 %
pixel blade games,2017.0,2,0.00 %
pixel blitz studios,2015.0,1,0.00 %
pixel bones studio,2015.0,1,0.00 %
"pixel constructor, llc.",2017.0,1,100.00 %
pixel cream,2017.0,1,0.00 %
"pixel dash studios, eq",2017.0,3,0.00 %
"pixel dash studios, eqgames",2017.0,1,0.00 %
"pixel dash studios,eq games",2017.0,1,0.00 %
pixel elephant,2015.0,1,0.00 %
pixel federation,2016.0,1,100.00 %
pixel federation,2017.0,4,25.00 %
pixel ferrets,2015.0,4,0.00 %
pixel gangsta studio,2017.0,2,0.00 %
pixel guy,2017.0,1,0.00 %
pixel maniacs,2016.0,2,0.00 %
pixel maverick games,2016.0,1,0.00 %
pixel night,2017.0,2,50.00 %
pixel pi games,2015.0,1,0.00 %
pixel prophecy,2015.0,1,0.00 %
"pixel prototype, llc",2017.0,1,0.00 %
pixel quality games,2015.0,1,0.00 %
pixel reign,2017.0,1,0.00 %
pixel six games,2017.0,1,0.00 %
pixel theory games,2015.0,1,0.00 %
pixel trickery,2017.0,2,0.00 %
pixel by pixel studios inc.,2017.0,1,0.00 %
pixel vs pixel,2016.0,1,0.00 %
pixel with hat,2017.0,4,50.00 %
pixelbot games,2017.0,1,0.00 %
pixelfade inc,2016.0,1,0.00 %
pixelfade inc,2017.0,1,0.00 %
pixelgreeds,2017.0,1,0.00 %
pixelmetal,2016.0,1,0.00 %
pixelmouse,2016.0,1,0.00 %
pixelmouse,2017.0,2,0.00 %
pixelnauts,2015.0,2,0.00 %
"pixelshard,killhouse games",2017.0,1,0.00 %
pixelsoft,2017.0,1,100.00 %
pixeltail games,2016.0,1,0.00 %
pixeltrip studios,2017.0,1,0.00 %
pixelante game studios,2012.0,1,0.00 %
pixelated cupcake,2016.0,1,0.00 %
pixelated milk,2017.0,1,0.00 %
pixelated panties,2016.0,1,0.00 %
pixelatto,2014.0,2,0.00 %
pixelatto,2017.0,1,0.00 %
pixelbark games,2016.0,1,0.00 %
pixelbomb games,2016.0,1,0.00 %
pixeljam,2014.0,2,0.00 %
pixeljam,2015.0,5,0.00 %
pixeljam,2016.0,3,0.00 %
pixeljam,2017.0,1,100.00 %
pixellore,2016.0,2,0.00 %
pixelmage games llc,2016.0,1,0.00 %
"pixelsaurus games,future crayon",2016.0,1,0.00 %
pixelsplit,2017.0,2,0.00 %
pixeltales.ru,2017.0,1,100.00 %
pixelvex llc,2017.0,2,0.00 %
pixelz games,2015.0,1,0.00 %
pixl pile,2017.0,1,0.00 %
pjural,2017.0,1,0.00 %
plaidman games,2017.0,1,0.00 %
plain concepts corp,2015.0,1,0.00 %
plain concepts corp,2016.0,3,0.00 %
planet moon studios,2003.0,1,0.00 %
planet moon studios,2010.0,1,0.00 %
plastic games,2015.0,2,0.00 %
plastic reality technologies,2006.0,1,0.00 %
platine dispositif,2011.0,3,0.00 %
platine dispositif,2013.0,1,0.00 %
platinumgames,2014.0,1,0.00 %
platinumgames,2017.0,1,0.00 %
"platinumgames,little stone software",2017.0,1,0.00 %
platoniax studio,2017.0,1,0.00 %
platonic partnership ltd,2017.0,1,0.00 %
platoon studios,2015.0,1,0.00 %
play native entertainment,2016.0,1,0.00 %
play one game studio,2018.0,1,0.00 %
play publishing,2016.0,3,0.00 %
play publishing,2017.0,3,0.00 %
play spirit limited,2016.0,1,0.00 %
play spirit limited,2017.0,4,0.00 %
play wireless,2016.0,1,0.00 %
play sp. z o. o.,2015.0,2,0.00 %
"play, silden",2010.0,1,0.00 %
play365,2017.0,1,0.00 %
playcolorfulgames,2017.0,1,0.00 %
playfirst,2007.0,2,0.00 %
playfirst,2008.0,1,0.00 %
playfirst,2009.0,6,0.00 %
playfirst,2010.0,1,0.00 %
playflock,2016.0,2,50.00 %
playflock,2017.0,1,0.00 %
playfortress,2016.0,1,0.00 %
playway s.a.,2013.0,2,0.00 %
playway s.a.,2014.0,1,0.00 %
playway s.a.,2015.0,1,0.00 %
playa games gmbh,2016.0,1,100.00 %
playata gmbh,2016.0,1,100.00 %
playboom,2015.0,1,0.00 %
playbrains,2009.0,2,0.00 %
playbrains,2010.0,6,0.00 %
"playbrains,fuel entertainment",2011.0,1,0.00 %
playcademy,2017.0,2,0.00 %
playcoo,2016.0,1,100.00 %
playdead,2011.0,1,0.00 %
"playdek, inc.",2014.0,1,0.00 %
"playdek, inc.",2016.0,2,0.00 %
"playdek, inc.",2017.0,3,0.00 %
playdev gaming,2016.0,1,0.00 %
"player of music technology co.,ltd",2017.0,1,0.00 %
playerbuce,2016.0,1,0.00 %
"playful art, llc",2015.0,1,0.00 %
playful corporation,2016.0,1,0.00 %
playful corporation,2017.0,1,0.00 %
playito.com,2015.0,1,0.00 %
playito.com,2016.0,1,0.00 %
playito.com,2017.0,1,0.00 %
playmous,2017.0,2,0.00 %
playrise digital ltd.,2016.0,3,0.00 %
playrix entertainment,2008.0,1,0.00 %
playrock studios,2017.0,1,0.00 %
playsaurus,2015.0,1,100.00 %
playsaurus,2016.0,4,25.00 %
playsaurus,2017.0,2,0.00 %
playsport games,2016.0,2,50.00 %
playsport games,2017.0,4,25.00 %
playtap games,2015.0,1,0.00 %
playtinum,2017.0,2,0.00 %
playtonic games,2017.0,3,0.00 %
playwood project,2017.0,2,0.00 %
plazsoft,2015.0,3,0.00 %
pleasingfungus games,2017.0,1,0.00 %
plethora-project llc,2017.0,1,0.00 %
plexagon studios,2016.0,1,0.00 %
plexus team,2017.0,1,0.00 %
ploosh gmbh,2017.0,1,0.00 %
porovoz studios,2016.0,1,0.00 %
"pocket games,fluid games,godspeed games",2015.0,1,0.00 %
pocket queries,2015.0,1,0.00 %
pocket universe productions,2016.0,1,0.00 %
pocketwatch games,2013.0,2,0.00 %
pocketwatch games,2017.0,2,0.00 %
podshoh studio,2017.0,1,0.00 %
poetic justice studios,2019.0,1,0.00 %
point blank games,2017.0,1,0.00 %
point bleep studios,2017.0,1,0.00 %
point five projects,2013.0,1,0.00 %
point2point entertainment,2015.0,1,0.00 %
pointscape,2014.0,1,0.00 %
poisson rouge interactica ltd,2015.0,1,0.00 %
pokerstars mobile limited,2017.0,1,0.00 %
poking water games,2016.0,1,0.00 %
poking water games,2017.0,1,0.00 %
pokshevanov pavel,2016.0,2,0.00 %
pokshevanov pavel,2017.0,1,0.00 %
polar bunny ltd,2015.0,3,0.00 %
polar motion,2014.0,1,0.00 %
polarityflow,2014.0,1,0.00 %
polarityflow,2016.0,1,0.00 %
"polarityflow,adrian zingg",2015.0,1,0.00 %
"polarityflow,adrian zingg",2017.0,3,0.00 %
"polina alekseevna,ehtechnology",2017.0,1,0.00 %
polovey alexander,2017.0,2,0.00 %
polydigital,2017.0,2,0.00 %
polykid,2017.0,2,0.00 %
polypusher studios,2013.0,1,0.00 %
polyart inc.,2017.0,1,0.00 %
polybit,2017.0,1,0.00 %
polychop simulations,2016.0,1,0.00 %
polygma studio,2017.0,1,0.00 %
polygon art,2015.0,1,0.00 %
polygon art,2017.0,5,0.00 %
polygrammatic limited,2016.0,1,0.00 %
polymorphic games,2017.0,1,0.00 %
polynetix studio,2007.0,1,0.00 %
polynetix studio,2014.0,1,0.00 %
"polynetix studio,wiwd development",2011.0,1,0.00 %
"polyquest games,zxdigital ltd",2015.0,1,0.00 %
polyraptor games,2017.0,1,0.00 %
polyslash,2016.0,1,0.00 %
polytron corporation,2013.0,1,0.00 %
pompom,2011.0,2,0.00 %
pompom games,2012.0,1,0.00 %
pomera studios,2016.0,1,0.00 %
pon pon games,2016.0,1,0.00 %
pon pon games,2017.0,1,0.00 %
poni-pachet sy,2016.0,1,0.00 %
pony,2017.0,1,0.00 %
ponywolf,2017.0,1,0.00 %
pooandplay,2017.0,1,0.00 %
poolians.com,2017.0,1,100.00 %
poorwill games,2015.0,1,0.00 %
pop sandbox,2016.0,1,0.00 %
"popcap games, inc.",2006.0,16,0.00 %
"popcap games, inc.",2007.0,2,0.00 %
"popcap games, inc.",2008.0,3,0.00 %
"popcap games, inc.",2009.0,2,0.00 %
"popcap games, inc.",2010.0,1,0.00 %
poptop,1998.0,1,0.00 %
poptop,2003.0,1,0.00 %
poptop,2005.0,1,0.00 %
"poptop software,breakaway games,frog city software",2009.0,1,0.00 %
popcannibal,2014.0,1,0.00 %
poppermost productions,2013.0,1,100.00 %
poppermost productions,2018.0,5,0.00 %
poppgames,2013.0,1,0.00 %
portaplay,2016.0,1,0.00 %
portalarium,2014.0,1,0.00 %
portponky,2016.0,1,0.00 %
portponky,2017.0,1,0.00 %
positech games,2007.0,1,0.00 %
positech games,2009.0,2,0.00 %
positech games,2010.0,3,0.00 %
positech games,2011.0,2,0.00 %
positech games,2012.0,3,0.00 %
positech games,2013.0,2,0.00 %
positech games,2014.0,3,0.00 %
positech games,2015.0,1,0.00 %
positech games,2016.0,2,0.00 %
positech games,2017.0,1,0.00 %
post mortem pixels,2017.0,1,0.00 %
postmod softworks,2014.0,1,0.00 %
"potassium frog limited,automata source",2016.0,4,25.00 %
"potato interactive, llc",2016.0,1,0.00 %
potionc,2017.0,1,0.00 %
powpow,2016.0,1,0.00 %
"powpow,glitch dealers",2017.0,1,0.00 %
power up audio,2014.0,1,0.00 %
"power up to maximum,liens",2016.0,2,0.00 %
power of 2,2011.0,1,0.00 %
power of 2,2012.0,6,16.67 %
powerhoof,2017.0,2,0.00 %
pragames,2017.0,1,0.00 %
pragmatix ltd,2017.0,2,50.00 %
praxia entertainment,2016.0,1,0.00 %
praxia entertainment inc,2015.0,1,0.00 %
"precision games, llc",2015.0,2,0.00 %
prelusion games,2001.0,1,0.00 %
press play,2010.0,1,0.00 %
press play,2014.0,1,0.00 %
press play,2015.0,3,0.00 %
"presto studios, inc.",1997.0,1,0.00 %
pretty bat games,2017.0,1,0.00 %
prexen studios,2015.0,1,0.00 %
pribuni,2015.0,1,100.00 %
prideful sloth,2017.0,2,50.00 %
primal,2004.0,1,0.00 %
primary cells studio,2017.0,1,0.00 %
primate labs inc.,2013.0,1,0.00 %
prime time studio,2017.0,1,0.00 %
primebit games sp. z o.o.,2017.0,1,0.00 %
primitive studio,2016.0,2,0.00 %
primitive studio,2017.0,6,0.00 %
princesseuh,2015.0,1,0.00 %
pringo dingo games,2015.0,1,0.00 %
priority interrupt,2013.0,1,0.00 %
prioritystudios,2017.0,1,0.00 %
prism game studios ltd.,2015.0,1,100.00 %
prismic studios llc,2016.0,1,0.00 %
private moon studios,2006.0,1,0.00 %
private moon studios,2008.0,1,0.00 %
pro social games,2017.0,1,0.00 %
progames studio,2016.0,1,0.00 %
problematicar,2017.0,1,0.00 %
profenix studio srls,2016.0,2,0.00 %
profenix studio srls,2017.0,1,0.00 %
professional imagination,2016.0,1,0.00 %
professional imagination,2017.0,1,0.00 %
professor why,2015.0,2,0.00 %
progorion,2017.0,3,0.00 %
project atom,2017.0,2,50.00 %
project ickx,2017.0,1,0.00 %
project moon,2016.0,1,0.00 %
project polish productions,2017.0,1,100.00 %
project purity team,2017.0,1,0.00 %
project whitecard studios inc.,2014.0,1,0.00 %
"project whitecard studios inc.,nasa (some models)",2016.0,1,0.00 %
projectile entertainment,2016.0,1,0.00 %
projectorgames,2014.0,2,0.00 %
projectorgames,2015.0,2,0.00 %
projectorgames,2016.0,2,0.00 %
projectorgames,2018.0,1,0.00 %
proletariat inc.,2016.0,3,0.00 %
